name	len	score	pvalue
NODE_135_length_664_cov_1.418719	664	0.3684316873550415	0.2156672750192854
NODE_136_length_661_cov_2.004950	661	0.8696465492248535	0.03530640275452031
NODE_137_length_657_cov_2.280731	657	0.42543452978134155	0.1847447741255715
NODE_138_length_656_cov_1.770383	656	0.00963052362203598	0.6683474759637998
NODE_139_length_655_cov_1.150000	655	0.003851305227726698	0.7421400214491336
NODE_140_length_653_cov_1.255853	653	0.003346599405631423	0.7517356864663494
NODE_141_length_649_cov_4.624579	649	6.9159614213276654e-06	0.9635364729345801
NODE_142_length_649_cov_2.000000	649	0.821555495262146	0.044563397241716686
NODE_143_length_648_cov_2.291737	648	0.08938965946435928	0.4260381192496566
NODE_144_length_647_cov_1.136824	647	0.0728830024600029	0.4519275997666936
NODE_145_length_643_cov_1.222789	643	0.7138456106185913	0.06541044986735405
NODE_146_length_640_cov_2.541880	640	0.8000655174255371	0.04883440892584997
NODE_147_length_633_cov_90.747405	633	0.4880121052265167	0.1470959002050838
NODE_148_length_630_cov_2.420870	630	0.46339014172554016	0.16275000470375736
NODE_149_length_629_cov_3.273519	629	0.03995449095964432	0.5246759111178009
NODE_150_length_626_cov_1.050788	626	0.2460804283618927	0.2843233174659918
NODE_151_length_625_cov_1.192982	625	0.23576036095619202	0.29097443037498355
NODE_152_length_623_cov_4.389085	623	0.12339546531438828	0.383751340570848
NODE_153_length_619_cov_1.929078	619	0.27438032627105713	0.2667877100227662
NODE_154_length_619_cov_1.485816	619	0.12070462852716446	0.3865359649287851
NODE_155_length_618_cov_2.975133	618	0.5525770783424377	0.10976688178517
NODE_156_length_618_cov_1.140320	618	0.9712823629379272	0.014544017761387796
NODE_157_length_617_cov_9.772242	617	0.1542714536190033	0.35297935991269824
NODE_158_length_612_cov_1.675045	612	0.6475957632064819	0.08017084046736533
NODE_159_length_611_cov_2.494604	611	0.6403840780258179	0.08194886074996707
NODE_160_length_611_cov_2.374101	611	0.6459987163543701	0.08048128845321643
NODE_161_length_610_cov_2.360360	610	0.2529452443122864	0.2799206005757399
NODE_162_length_610_cov_1.868468	610	0.12127123773097992	0.385990329074865
NODE_163_length_607_cov_4.152174	607	0.678227424621582	0.07308698188112664
NODE_164_length_605_cov_2.509091	605	0.5926647782325745	0.09552390449491054
NODE_165_length_602_cov_2.692870	602	0.9693498015403748	0.01512728367419895
NODE_166_length_602_cov_1.246801	602	0.01474328525364399	0.6299460008654914
NODE_167_length_600_cov_0.994495	600	0.5257012844085693	0.12143220004139306
NODE_168_length_599_cov_1.295956	599	0.05433563515543938	0.4884569794351728
NODE_169_length_598_cov_173.418048	598	0.05881825089454651	0.4790400571976895
NODE_170_length_597_cov_1.963100	597	0.5983108878135681	0.09359536397674463
NODE_171_length_595_cov_1.140741	595	0.2598412036895752	0.27565899640632935
NODE_172_length_593_cov_5.159851	593	0.3906301259994507	0.20399254924833957
NODE_173_length_592_cov_2.325885	592	0.004713713191449642	0.7270879978927167
NODE_174_length_591_cov_1.649254	591	0.2827495038509369	0.26196165496999
NODE_175_length_589_cov_1.076779	589	0.8911945819854736	0.03146813674763401
NODE_176_length_586_cov_2.205273	586	0.00020332375424914062	0.8917195055410262
NODE_177_length_586_cov_1.510358	586	0.17279252409934998	0.33697717736928257
NODE_178_length_586_cov_1.188324	586	0.2543404996395111	0.2790362941918004
NODE_179_length_585_cov_2.105660	585	0.0019052792340517044	0.7883873638262244
NODE_180_length_585_cov_1.488679	585	0.028905589133501053	0.5612429208451711
NODE_181_length_582_cov_2.311195	582	0.6824662685394287	0.07220267549718715
NODE_182_length_582_cov_1.193548	582	0.007338827475905418	0.6919697454326516
NODE_183_length_581_cov_1.119772	581	0.21868908405303955	0.3027620463226025
NODE_184_length_580_cov_1.300952	580	0.20861342549324036	0.3097424222468908
NODE_185_length_580_cov_1.093333	580	0.007923348806798458	0.6851681122880957
NODE_186_length_579_cov_1.902672	579	0.9708622097969055	0.014666315452783683
NODE_187_length_579_cov_1.736641	579	0.37101680040359497	0.21429377786976236
NODE_188_length_578_cov_2.940727	578	0.34829527139663696	0.2262319140529455
NODE_189_length_577_cov_1.126437	577	0.03620047867298126	0.5360119663587274
NODE_190_length_576_cov_1.287908	576	0.03286237269639969	0.5467553481721199
NODE_191_length_574_cov_1.350674	574	0.17424115538597107	0.33576360797004645
NODE_192_length_574_cov_1.229287	574	0.004219182301312685	0.735441870966528
NODE_193_length_573_cov_2.459459	573	0.9370752573013306	0.022747370599634987
NODE_194_length_573_cov_1.376448	573	0.9979466795921326	0.003424335359084837
NODE_195_length_568_cov_1.768031	568	0.9978232383728027	0.003546633050480724
NODE_196_length_567_cov_1.353516	567	0.2170703113079071	0.30384391051571996
NODE_197_length_560_cov_2.592079	560	0.016216637566685677	0.6205478936574536
NODE_198_length_556_cov_0.946108	556	0.0011650285450741649	0.8164123501853281
NODE_199_length_555_cov_1.002000	555	0.13493484258651733	0.37212365237351597
NODE_200_length_553_cov_1.315261	553	0.05988624319434166	0.47669758603172213
NODE_201_length_551_cov_1.836694	551	0.2890382409095764	0.25828331671339066
NODE_202_length_551_cov_1.776210	551	0.48599013686180115	0.14853524995766618
NODE_203_length_550_cov_4.034343	550	0.5513955354690552	0.1101714049182487
NODE_204_length_550_cov_3.630303	550	0.029159609228372574	0.560226909255113
NODE_205_length_550_cov_1.442424	550	0.0012721734819933772	0.8117650379122844
NODE_206_length_550_cov_1.250505	550	0.9001007080078125	0.030000564450883366
NODE_207_length_549_cov_1.481781	549	0.3268723785877228	0.2373421889405257
NODE_208_length_549_cov_1.354251	549	0.3613626956939697	0.2193173907317165
NODE_209_length_547_cov_4.707317	547	0.6738497614860535	0.07425351370674894
NODE_210_length_547_cov_1.735772	547	0.07770634442567825	0.44352668911926846
NODE_211_length_547_cov_1.441057	547	0.3469419777393341	0.2267775499068656
NODE_212_length_544_cov_1.028630	544	0.008168640546500683	0.6825246006510001
NODE_213_length_541_cov_2.687243	541	0.218563050031662	0.3028090838962163
NODE_214_length_541_cov_1.796296	541	0.14315500855445862	0.363675704152477
NODE_215_length_541_cov_1.602881	541	0.045382361859083176	0.5102071534741952
NODE_216_length_535_cov_1.391667	535	0.023479348048567772	0.5833035428700446
NODE_217_length_534_cov_3.400679	534	0.32507792115211487	0.23832057047169278
NODE_218_length_533_cov_1.355649	533	9.352612687507644e-05	0.9151254021712544
NODE_219_length_531_cov_1.329832	531	0.31468579173088074	0.24378633652561665
NODE_220_length_530_cov_1.440000	530	0.7828941941261292	0.05200474138742027
NODE_221_length_529_cov_1.898734	529	0.05673413351178169	0.483226401249318
NODE_222_length_524_cov_1.667377	524	0.017094573006033897	0.6155713183691133
NODE_223_length_524_cov_1.420043	524	0.1632169485092163	0.3450300099719656
NODE_224_length_522_cov_1.417559	522	0.4963051974773407	0.1405200474138742
NODE_225_length_522_cov_1.293362	522	0.005855903495103121	0.7100039511561835
NODE_226_length_521_cov_2.527897	521	0.6354831457138062	0.0829930948841935
NODE_227_length_520_cov_1.316129	520	0.19013862311840057	0.32317635327099287
NODE_228_length_519_cov_4.551724	519	0.397874653339386	0.20013546821200776
NODE_229_length_519_cov_1.146552	519	0.9999616146087646	0.00026341041223729514
NODE_230_length_517_cov_2.073593	517	0.021020682528614998	0.5946678206551393
NODE_231_length_516_cov_2.373102	516	0.026111755520105362	0.5719957101732864
NODE_232_length_515_cov_1.458696	515	0.042317893356084824	0.5182882086210465
NODE_233_length_515_cov_1.241304	515	0.014531928114593029	0.6311407552352819
NODE_234_length_514_cov_2.143791	514	0.9680777192115784	0.015353064027545204
NODE_235_length_512_cov_1.310722	512	0.03021066077053547	0.5563510131893357
NODE_236_length_511_cov_2.539474	511	0.5938600301742554	0.09520404899433668
NODE_237_length_511_cov_1.844298	511	0.0034608179703354836	0.7494590679034413
NODE_238_length_510_cov_1.342857	510	0.023421183228492737	0.5836139908558957
NODE_239_length_510_cov_1.320879	510	0.4018429219722748	0.1978118120754859
NODE_240_length_510_cov_1.206593	510	0.10030859708786011	0.4111930610171405
NODE_241_length_508_cov_1.891832	508	0.01357626635581255	0.6380082409828971
NODE_242_length_506_cov_1.223947	506	0.5046964287757874	0.1331069258123389
NODE_243_length_505_cov_4.542222	505	0.03933209925889969	0.5265856366065212
NODE_244_length_503_cov_3.337054	503	0.7570624351501465	0.0569813166757606
NODE_245_length_501_cov_1.607623	501	0.8753944635391235	0.03423394607612561
NODE_246_length_500_cov_12.485393	500	0.003932265564799309	0.740587781519878
NODE_247_length_499_cov_1.601351	499	0.04672868177294731	0.5425891689588312
NODE_248_length_498_cov_1.117381	498	0.2770540714263916	0.2810625873652884
NODE_249_length_497_cov_1.570136	497	0.10605854541063309	0.4371364476710105
NODE_250_length_495_cov_2.170455	495	0.8035653233528137	0.04235243720972178
NODE_251_length_494_cov_2.018223	494	0.08606782555580139	0.46566262343869774
NODE_252_length_494_cov_1.505695	494	0.5924890041351318	0.0946757902331244
NODE_253_length_492_cov_3.519451	492	0.7779611349105835	0.04754362627947874
NODE_254_length_492_cov_1.773455	492	0.013779126107692719	0.6651993055868692
NODE_255_length_491_cov_2.350917	491	0.011925623752176762	0.6770246201019073
NODE_256_length_491_cov_1.603211	491	0.12545061111450195	0.4123754340082067
NODE_257_length_490_cov_2.360920	490	0.019901953637599945	0.6321075889435
NODE_258_length_490_cov_2.218391	490	0.5643789768218994	0.10457343193398566
NODE_259_length_489_cov_2.479263	489	0.09946411103010178	0.446036434143482
NODE_260_length_489_cov_1.562212	489	0.3644145727157593	0.2262704603868873
NODE_261_length_489_cov_1.509217	489	0.13173124194145203	0.4050536591964648
NODE_262_length_488_cov_1.787529	488	0.20439964532852173	0.33472178383009427
NODE_263_length_487_cov_2.259259	487	0.5259225964546204	0.12202958019569825
NODE_264_length_487_cov_1.256944	487	0.257501482963562	0.29408283356630743
NODE_265_length_486_cov_1.450116	486	0.557154655456543	0.10754948820850431
NODE_266_length_485_cov_2.651163	485	0.9474078416824341	0.01579902601794652
NODE_267_length_485_cov_1.255814	485	0.6219272613525391	0.08539252378590431
NODE_268_length_480_cov_2.272941	480	0.09892542660236359	0.4469269964377508
NODE_269_length_480_cov_1.520000	480	0.21829628944396973	0.32339247869414256
NODE_270_length_478_cov_1.283688	478	0.3073035180568695	0.26088402398881727
NODE_271_length_477_cov_1.450237	477	0.009299661964178085	0.6967184470397259
NODE_272_length_477_cov_1.405213	477	0.29820165038108826	0.26677413536546873
NODE_273_length_477_cov_1.379147	477	0.5132538080215454	0.12887789150922127
NODE_274_length_475_cov_2.092857	475	0.007446239702403545	0.7136954953330027
NODE_275_length_475_cov_1.376190	475	0.6841407418251038	0.06857893312891734
NODE_276_length_474_cov_1.634845	474	0.09617885947227478	0.45088943500022544
NODE_277_length_473_cov_1.727273	473	0.9118927717208862	0.022579699688866844
NODE_278_length_473_cov_1.638756	473	0.38393768668174744	0.2147720611444289
NODE_279_length_473_cov_1.282297	473	0.004603183828294277	0.7462855661270685
NODE_280_length_472_cov_2.529976	472	0.04938526079058647	0.5363326870180818
NODE_281_length_471_cov_1.331731	471	0.9094003438949585	0.023081345538170175
NODE_282_length_468_cov_3.462470	468	0.31795230507850647	0.25407516796681245
NODE_283_length_468_cov_1.447942	468	0.0017261195462197065	0.8011396942778555
NODE_284_length_466_cov_2.175182	466	0.3647889196872711	0.2260168192271272
NODE_285_length_466_cov_1.839416	466	0.8372321128845215	0.03621995761374397
NODE_286_length_466_cov_1.413625	466	0.3491383194923401	0.23553118095323985
NODE_287_length_465_cov_1.497561	465	0.6352945566177368	0.08149208639581548
NODE_288_length_464_cov_2.608802	464	0.7323850393295288	0.05699598683320557
NODE_289_length_464_cov_1.701711	464	0.6217844486236572	0.08541506966677188
NODE_290_length_464_cov_1.361858	464	0.9824202060699463	0.007750146548225639
NODE_291_length_463_cov_1.325980	463	0.9731173515319824	0.01033728637777878
NODE_292_length_462_cov_1.508600	462	0.678800106048584	0.06996550480227262
NODE_293_length_461_cov_1.677340	461	0.04061617702245712	0.5580218244126798
NODE_294_length_461_cov_1.630542	461	0.23013406991958618	0.3141599404788745
NODE_295_length_460_cov_1.755556	460	0.4224640130996704	0.1919105379447175
NODE_296_length_460_cov_1.054321	460	0.26429483294487	0.2893425621139018
NODE_297_length_459_cov_2.086634	459	5.953935033176094e-05	0.9144947468097578
NODE_298_length_458_cov_1.451613	458	0.338155061006546	0.24211457816656898
NODE_299_length_458_cov_1.347395	458	0.9983029961585999	0.0017078504757180864
NODE_300_length_456_cov_1.750623	456	0.47127655148506165	0.16160887405870947
NODE_301_length_455_cov_2.255000	455	0.9943171739578247	0.003635523289894936
NODE_302_length_455_cov_1.702500	455	0.379178524017334	0.21756211390179014
NODE_303_length_455_cov_1.510000	455	0.24927197396755219	0.29964039320016234
NODE_304_length_455_cov_1.225000	455	0.827434241771698	0.03800671867249854
NODE_305_length_454_cov_3.709273	454	0.12936344742774963	0.4079000766559949
NODE_306_length_454_cov_1.491228	454	0.19355885684490204	0.3437683185282049
NODE_307_length_454_cov_0.909774	454	0.2987753748893738	0.2663570365694188
NODE_308_length_450_cov_0.956962	450	0.01282707042992115	0.6708470487441944
NODE_309_length_448_cov_1.361323	448	0.04390847682952881	0.5494431167425712
NODE_310_length_447_cov_1.803571	447	0.09534071385860443	0.4519716372818686
NODE_311_length_447_cov_0.923469	447	0.4990927577018738	0.1404946566262344
NODE_312_length_446_cov_1.823529	446	0.37048619985580444	0.222499661811787
NODE_313_length_446_cov_1.736573	446	0.05619805306196213	0.5209169409748838
NODE_314_length_446_cov_1.664962	446	0.06367485225200653	0.5053659196464806
NODE_315_length_446_cov_1.375959	446	0.2508242428302765	0.29876674031654415
NODE_316_length_446_cov_0.918159	446	0.17685264348983765	0.3584682328538576
NODE_317_length_445_cov_1.194872	445	0.6118735671043396	0.08857149298823105
NODE_318_length_445_cov_0.925641	445	0.08515650033950806	0.4670266492311855
NODE_319_length_445_cov_0.925641	445	0.036950476467609406	0.5687818460567254
NODE_320_length_445_cov_0.925641	445	0.14428162574768066	0.39090048248185055
NODE_321_length_444_cov_2.735219	444	0.00030747143318876624	0.8715561166974793
NODE_322_length_444_cov_1.074550	444	0.10735676437616348	0.4352369572079181
NODE_323_length_444_cov_0.928021	444	0.3572065532207489	0.23069508950714704
NODE_324_length_444_cov_0.920308	444	0.04963274300098419	0.5357634035261758
NODE_325_length_444_cov_0.915167	444	0.19210264086723328	0.344906885512017
NODE_326_length_442_cov_0.930233	442	0.04499262571334839	0.5468503404428011
NODE_327_length_441_cov_1.611399	441	0.008191458880901337	0.706362447580827
NODE_328_length_441_cov_1.601036	441	0.033179447054862976	0.5808664382017406
NODE_329_length_440_cov_1.620779	440	0.1802041083574295	0.3554639942282545
NODE_330_length_438_cov_2.415144	438	0.24140200018882751	0.30529377282770437
NODE_331_length_438_cov_2.386423	438	0.30236124992370605	0.26414754024439735
NODE_332_length_438_cov_1.759791	438	0.7745276093482971	0.048186183884204356
NODE_333_length_438_cov_1.697128	438	0.39756134152412415	0.2067513640257925
NODE_334_length_438_cov_1.563969	438	0.11041609942913055	0.43112797041980433
NODE_335_length_438_cov_1.334204	438	0.3688889443874359	0.2234804076295261
NODE_336_length_438_cov_0.942559	438	0.5889648795127869	0.0958538125084547
NODE_337_length_438_cov_0.937337	438	0.2700478434562683	0.2854590341344636
NODE_338_length_438_cov_0.924282	438	0.03695075586438179	0.5687762095865085
NODE_339_length_437_cov_4.358639	437	0.12636522948741913	0.4112650493754791
NODE_340_length_437_cov_1.717277	437	0.163880854845047	0.37104319790774226
NODE_341_length_437_cov_1.709424	437	0.04066091030836105	0.557909095008342
NODE_342_length_436_cov_1.587927	436	0.2378999888896942	0.30813455381701765
NODE_343_length_436_cov_0.960630	436	0.06129971146583557	0.5103429228479957
NODE_344_length_436_cov_0.944882	436	0.1799353063106537	0.3557119989177977
NODE_345_length_436_cov_0.929134	436	0.6735365390777588	0.07105898002434956
NODE_346_length_435_cov_1.378947	435	0.5622133016586304	0.10531180953239844
NODE_347_length_435_cov_0.950000	435	0.5815979242324829	0.09844095233800784
NODE_348_length_435_cov_0.942105	435	0.7264725565910339	0.058354376155476395
NODE_349_length_435_cov_0.918421	435	0.38409873843193054	0.21465933174009108
NODE_350_length_434_cov_4.374670	434	0.09190106391906738	0.45677954637687695
NODE_351_length_434_cov_1.833773	434	0.7462931871414185	0.05393538350543356
NODE_352_length_434_cov_1.783641	434	0.9019379615783691	0.024372097217838302
NODE_353_length_434_cov_1.250660	434	0.04385741055011749	0.549555846146909
NODE_354_length_434_cov_1.145119	434	0.9816734790802002	0.007857239482346576
NODE_355_length_434_cov_0.955145	434	0.23297639191150665	0.31191662533255177
NODE_356_length_434_cov_0.955145	434	0.29031842947006226	0.27204423501826214
NODE_357_length_433_cov_2.018519	433	0.9226091504096985	0.020685845695991342
NODE_358_length_433_cov_1.687831	433	0.01648283749818802	0.6496933760202012
NODE_359_length_433_cov_0.955026	433	0.1349627673625946	0.40109685710420706
NODE_360_length_433_cov_0.955026	433	0.3320792317390442	0.24572191910537944
NODE_361_length_433_cov_0.955026	433	0.9781811833381653	0.008894350002254588
NODE_362_length_433_cov_0.931217	433	0.04501749202609062	0.5467827028001984
NODE_363_length_432_cov_1.782493	432	0.14649268984794617	0.3885275285205393
